Date,S&P,AAPL,MSFT,AMZN,FB,TSLA,GOOG-A,GOOG-C,BRK-B,JNJ,JPM,V,NVDA,UNH,NFLX,PG,DIS,HD,PYPL,MA,BAC,VZ,INTC,ADBE,CMCSA,CRM,T,MRK,TMO,PFE,WMT,MDY,IWM,TLT
8/2/2017,2477.570068,39.285,72.260002,995.890015,169.300003,65.178001,947.640015,930.390015,177.850006,132.160004,93.110001,101.279999,164.389999,193,180.740005,91.040001,108.669998,150.5,59.119999,130.610001,24.59,48.209999,36.639999,147.130005,40.009998,89.889999,38.27,63.439999,176.440002,31.233397,80.529999,318.940002,140.229996,124.709999
8/3/2017,2472.159912,38.892502,72.150002,986.919983,168.589996,69.417999,940.299988,923.650024,178.990005,133.350006,92.5,100.589996,166.479996,194.770004,179.229996,90.860001,109.120003,150.789993,58.419998,129.889999,24.370001,48.610001,36.490002,147.789993,39.700001,90.349998,38.279999,63.52,175.740005,31.717268,80.870003,318.059998,139.529999,126
8/4/2017,2476.830078,39.0975,72.68,987.580017,169.619995,71.382004,945.789978,927.960022,179.919998,133.179993,93.660004,100.889999,167.210007,194.880005,180.270004,90.669998,107.690002,152.75,58.860001,129.820007,24.969999,48.91,36.299999,147.710007,39.599998,90.449997,38.43,63.099998,176.330002,31.916508,80.480003,318.970001,140.210007,124.93
8/7/2017,2480.909912,39.702499,72.400002,992.27002,171.979996,71.033997,945.75,929.359985,178.039993,132.860001,94.019997,101.489998,172.350006,194.779999,181.330002,91.440002,106.349998,153.350006,59.619999,130.380005,24.959999,48.860001,36.43,148.440002,39.610001,90.5,38.52,62.84,177.350006,31.603416,81.279999,319.059998,140.440002,125.07
8/8/2017,2474.919922,40.02,72.790001,989.840027,171.229996,73.043999,944.190002,926.789978,176.429993,132.270004,93.68,101.279999,170.300003,194.899994,178.360001,91.580002,106.980003,153.350006,59.48,129.839996,24.9,48.599998,36.41,147.809998,39.919998,90.260002,38.360001,62.32,173.990005,31.574953,81.589996,318.25,140,124.620003
8/9/2017,2474.02002,40.264999,72.470001,982.01001,171.179993,72.706001,940.080017,922.900024,178.059998,133.229996,93.529999,100.970001,172.110001,194.830002,175.779999,91.919998,102.830002,155.259995,59.669998,129.720001,24.74,48.220001,36.59,148.350006,40.630001,90.120003,38.360001,62.490002,173.259995,31.736242,81.610001,316.059998,138.789993,125.300003
8/10/2017,2438.209961,38.830002,71.410004,956.919983,167.399994,71.080002,923.590027,907.23999,176.360001,133.089996,92.190002,99.489998,164.740005,192.570007,169.139999,91.739998,101.349998,153.880005,58.02,127.669998,24.120001,48.02,36.139999,144.919998,40.73,87.629997,38.189999,62.18,171.740005,31.707781,80.660004,311.089996,136.270004,126.370003
8/11/2017,2441.320068,39.369999,72.5,967.98999,168.080002,71.573997,930.090027,914.390015,175.339996,133.100006,91.419998,100.089996,155.960007,193.020004,171.399994,91.339996,101.989998,154.880005,58.040001,128.550003,23.860001,48.060001,35.869999,146.470001,41.110001,88.290001,38.099998,62.380001,173.229996,31.54649,80.400002,311.720001,136.470001,126.43
8/14/2017,2465.840088,39.962502,73.589996,983.299988,170.75,72.760002,938.929993,922.669983,177.289993,133.479996,92.489998,101.870003,168.399994,193.710007,171,91.650002,101.400002,154.259995,59.060001,131.089996,24.42,48.779999,36.34,149.160004,41.900002,90.25,38.5,62.669998,174.029999,31.603416,80.699997,315.290009,138.539993,125.779999
8/15/2017,2464.610107,40.400002,73.220001,982.73999,171,72.466003,938.080017,922.219971,177.470001,133.380005,92.730003,102.629997,166.979996,194.5,168.5,92.199997,101.510002,150.169998,59.689999,131.580002,24.469999,48.48,36,150.360001,41.5,90.699997,38.16,62.5,173.559998,31.669828,80.769997,313.630005,137.399994,125.25
8/16/2017,2468.110107,40.237499,73.650002,978.179993,170,72.582001,944.27002,926.960022,178.539993,134.169998,92.089996,103.32,165.149994,193.770004,169.979996,92.440002,102.199997,152.25,60.290001,132.369995,24.190001,48.41,35.810001,151.800003,41.240002,92.239998,38.23,62.700001,175.440002,31.650854,80.980003,314.420013,137.440002,125.709999
8/17/2017,2430.01001,39.465,72.400002,960.570007,166.910004,70.384003,927.659973,910.97998,177.160004,133.039993,90.650002,102.160004,161.470001,192.699997,166.089996,92.07,101.379997,149.669998,59.290001,130.880005,23.639999,47.889999,35.169998,148.229996,40.27,90.879997,37.599998,61.84,172.889999,31.26186,79.699997,309,134.929993,126.650002
8/18/2017,2425.550049,39.375,72.489998,958.469971,167.410004,69.491997,926.179993,910.669983,177.559998,132.630005,90.739998,102.510002,161.5,190.820007,166.539993,92.470001,100.699997,147.490005,59.439999,131.139999,23.620001,47.689999,35.009998,147.970001,40.52,90.760002,37.369999,61.490002,172.570007,30.996204,79.309998,308.380005,134.919998,126.620003
8/21/2017,2428.370117,39.302502,72.150002,953.289978,167.779999,67.571999,920.869995,906.659973,178.339996,133.449997,90.629997,103.220001,159.149994,192.029999,166.759995,92.860001,101.169998,149.199997,59.400002,131.940002,23.379999,48.139999,34.919998,149.259995,40.799999,91.760002,37.580002,61.970001,174.009995,31.081594,79.709999,308.350006,134.830002,126.93
8/22/2017,2452.51001,39.945,73.160004,966.900024,169.639999,68.269997,940.400024,924.690002,180.449997,134.699997,91.559998,104.07,162.550003,194.789993,169.339996,92.790001,102.769997,149.910004,60.84,133.800003,23.83,48.349998,34.650002,152.25,41.349998,92.949997,37.98,62.419998,176.789993,31.451612,80.019997,311.220001,136.289993,126.440002
8/23/2017,2444.040039,39.994999,72.720001,958,168.710007,70.554001,942.580017,927,179.979996,132.800003,91.669998,103.18,165.800003,194.240005,169.059998,92.440002,101.5,149.100006,60.049999,133.070007,23.76,48.279999,34.66,151.100006,40.650002,93.07,37.919998,62.150002,175.809998,31.537003,79.959999,310.480011,136.070007,127.300003
8/24/2017,2438.969971,39.817501,72.690002,952.450012,167.740005,70.585999,936.890015,921.280029,178.429993,132.889999,91.519997,103.220001,165.190002,194.75,168.130005,92.269997,101.519997,148.25,60,132.960007,23.84,48.310001,34.709999,150.809998,40.139999,94.150002,37.68,62.709999,175.960007,31.527514,78.339996,310.140015,136.490005,126.830002
8/25/2017,2443.050049,39.965,72.82,945.26001,166.320007,69.610001,930.5,915.890015,179.600006,131.679993,91.889999,103.349998,163.809998,194.360001,165.949997,92.510002,102.410004,149.649994,59.970001,132.75,23.77,48.68,34.669998,151.449997,40.200001,94.099998,37.990002,62.939999,177.220001,31.679317,78.629997,311.619995,136.880005,127.32
8/28/2017,2444.23999,40.3675,72.830002,946.02002,167.240005,69.132004,928.130005,913.809998,178.699997,131.740005,91.599998,103.779999,164.970001,195.089996,167.119995,92.470001,102.559998,151.389999,60.529999,133.850006,23.719999,48.610001,34.650002,151.789993,40.34,93.660004,37.939999,63.32,178.429993,31.755219,78.029999,311.459991,137.460007,127.239998
8/29/2017,2446.300049,40.727501,73.050003,954.059998,168.050003,69.472,935.75,921.289978,178.619995,132.210007,91.099998,103.769997,164.699997,196.729996,168.809998,92.32,102.57,149.839996,61.009998,133.839996,23.58,48.509998,34.73,152.139999,40.16,93.830002,37.849998,63.119999,180.520004,31.783682,78.769997,311.170013,137.490005,127.650002
8/30/2017,2457.590088,40.837502,74.010002,967.590027,169.919998,70.636002,943.630005,929.570007,180.350006,131.070007,91.309998,103.730003,165.679993,195.880005,174.690002,91.870003,102.870003,150,61.77,133.800003,23.870001,48.119999,34.889999,153.669998,40.82,94.860001,37.669998,63.119999,182.949997,31.736242,78.540001,313.059998,138.369995,127.610001
8/31/2017,2471.649902,41,74.769997,980.599976,171.970001,71.18,955.23999,939.330017,181.160004,132.369995,90.889999,103.519997,169.440002,198.899994,174.710007,92.269997,101.199997,149.869995,61.68,133.300003,23.889999,47.970001,35.07,155.160004,40.610001,95.489998,37.459999,63.860001,187.139999,32.182163,78.07,315.579987,139.729996,127.989998
9/1/2017,2476.550049,41.012501,73.940002,978.25,172.020004,71.080002,951.98999,937.340027,180.729996,131.029999,91.699997,103.900002,170.460007,199.75,174.740005,92.529999,101.5,150.779999,61.459999,133.240005,24.09,47.919998,35.09,155.059998,41.060001,96.010002,37.48,63.830002,186,32.220116,78.370003,316.799988,140.520004,126.75
9/5/2017,2457.850098,40.52,73.610001,965.27002,170.720001,69.917999,941.47998,928.450012,176.979996,129.899994,89.510002,103.010002,165.910004,199.309998,174.520004,92.720001,101.599998,152.929993,61.27,132.660004,23.309999,47.360001,35.02,154.279999,40.669998,96.18,37.09,63.619999,186.020004,32.06831,79.800003,313.329987,139.169998,128.759995
9/6/2017,2465.540039,40.477501,73.400002,967.799988,172.089996,68.905998,942.02002,927.809998,176.789993,130.669998,90.110001,103.18,165.809998,198.380005,179.25,92.720001,101.5,156.559998,61.240002,132.889999,23.41,46.91,35.759998,153.759995,41.169998,95.82,36.57,64,189.410004,32.248577,80.080002,313.700012,139.460007,127.970001
9/7/2017,2465.100098,40.314999,74.339996,979.469971,173.210007,70.122002,949.890015,935.950012,173.990005,132.190002,88.529999,104.559998,166.580002,198.169998,179,92.970001,97.059998,157.929993,62,136.529999,22.969999,46.200001,35.540001,155.470001,38.599998,96.730003,35.599998,64.32,190.589996,32.248577,80.120003,312.660004,139.110001,129.279999
9/8/2017,2461.429932,39.657501,73.980003,965.900024,170.949997,68.68,941.409973,926.5,175.5,130.979996,88.419998,104.43,163.690002,197.75,176.419998,92.839996,97.07,159.660004,61.130001,137.220001,22.889999,46.110001,35.189999,155.339996,38.209999,96.43,35.59,64.269997,191.630005,32.35294,78.879997,313.440002,139.220001,129
9/11/2017,2488.110107,40.375,74.760002,977.960022,173.509995,72.737999,943.289978,929.080017,177.869995,133.210007,89.790001,106.150002,169,199.580002,181.740005,93.989998,97.089996,158.369995,62.639999,141.990005,23.360001,46.299999,35.77,156.869995,37.830002,97.709999,35.740002,65.129997,193.570007,32.561668,79.080002,317.170013,140.679993,127.459999
9/12/2017,2496.47998,40.215,74.68,982.580017,172.960007,72.550003,946.650024,932.070007,178.630005,132.630005,90.889999,106.209999,169.610001,197.470001,185.149994,93.510002,97.889999,159.910004,62.560001,142.419998,23.950001,46.790001,36.09,156.309998,37.900002,96.849998,36.259998,65.459999,194.039993,33.557877,79.610001,319.380005,141.539993,126.790001
9/13/2017,2498.370117,39.912498,75.209999,999.599976,173.050003,73.246002,950.440002,935.090027,178.919998,132.449997,91.150002,105.830002,170.369995,198.330002,183.639999,93.550003,98.82,160.020004,62.040001,140.100006,24.33,47.25,36.330002,156.240005,37.959999,95.610001,36.549999,65.449997,191.470001,33.263756,79.860001,319.019989,141.960007,126.290001
9/14/2017,2495.620117,39.57,74.769997,992.210022,170.960007,75.528,940.130005,925.109985,178.570007,134.179993,90.970001,106.080002,169.399994,197.729996,182.630005,93.550003,97.900002,159.380005,62.240002,141.470001,24.24,47.18,36.48,154.949997,37.599998,95.300003,36.32,66.120003,191.690002,33.899429,79.68,318.929993,141.830002,126.809998
9/15/2017,2500.22998,39.970001,75.309998,986.789978,171.639999,75.961998,935.289978,920.289978,179.889999,134.449997,91.620003,105.300003,180.110001,198.179993,182.350006,93.269997,98.519997,158.399994,62.5,141.580002,24.379999,47.860001,37,154.490005,36.93,94.629997,37.099998,66.160004,190.630005,33.548386,80.379997,318.609985,142.410004,126.860001
9/18/2017,2503.870117,39.6675,75.160004,974.190002,170.009995,77,929.75,915,181.470001,135.380005,92.919998,104.830002,187.550003,198.190002,184.619995,93.150002,98.099998,157.809998,62.919998,141.399994,24.700001,48.09,37,155.770004,37.110001,95.739998,37.419998,65.989998,191.860001,33.728653,80,320.119995,143.380005,126.129997
9/19/2017,2506.649902,39.682499,75.440002,969.859985,172.520004,75.019997,936.859985,921.809998,183.009995,135.220001,93.940002,105.410004,187.350006,194.649994,185.679993,94.169998,98.43,157.660004,63.830002,142.490005,24.860001,49.34,37.23,156.600006,37.299999,95.349998,38.209999,65.949997,189.619995,33.633778,80.050003,320.089996,143.380005,125.82
9/20/2017,2508.23999,39.017502,74.940002,973.210022,172.169998,74.781998,947.539978,931.580017,183.820007,133.220001,94.599998,104.970001,185.839996,195.75,185.509995,94.400002,99.209999,158.679993,64.739998,142.240005,25.059999,49.48,37.07,149.960007,37.459999,95.209999,38.43,65.790001,188.600006,34.146111,80.5,321.029999,143.839996,125.910004
9/21/2017,2500.600098,38.3475,74.209999,964.650024,171.110001,73.295998,947.549988,932.450012,183.160004,131.75,95.029999,105.309998,180.759995,195.210007,188.779999,92.639999,98.889999,159.190002,64.629997,141.720001,25.16,48.939999,37.200001,149.300003,37.470001,94.860001,38.220001,65.599998,187.910004,34.127136,80.010002,320.329987,143.690002,125.839996
9/22/2017,2502.219971,37.9725,74.410004,955.099976,170.539993,70.218002,943.26001,928.530029,181.860001,131.389999,94.830002,105.559998,179,193.029999,187.350006,92.239998,98.599998,159.970001,65.080002,141.889999,25.02,49.900002,37.18,148.5,38.099998,94.940002,38.59,65.129997,188.300003,34.117645,79.529999,321.220001,144.300003,126.199997
9/25/2017,2496.659912,37.637501,73.260002,939.789978,162.869995,68.998001,934.280029,920.969971,182.520004,131.169998,94.120003,103.019997,171,191.75,178.550003,92.720001,99.57,161.100006,63.5,138.570007,24.76,49.900002,37.16,144.570007,37.91,92.470001,39.119999,65.18,187.320007,33.690701,79.150002,321.950012,144.5,126.989998
9/26/2017,2496.840088,38.285,73.260002,938.599976,164.210007,69.050003,937.429993,924.859985,181.860001,130.940002,93.699997,102.940002,171.960007,192.699997,179.380005,92.650002,98.629997,161.259995,62.939999,138.369995,24.809999,49.509998,37.470001,145.399994,37.810001,92.339996,38.720001,64.760002,187.669998,33.491463,79.389999,322.220001,144.610001,126.760002
9/27/2017,2507.040039,38.557499,73.849998,950.869995,167.679993,68.194,959.900024,944.48999,183.270004,129.75,95.18,103.889999,175.729996,194.490005,181.970001,90.870003,99.239998,160.919998,63.330002,139.669998,25.41,49.509998,37.540001,146.429993,38.529999,93.209999,38.77,64.57,188.470001,33.633778,79.290001,325.23999,147.440002,124.849998
9/28/2017,2510.060059,38.32,73.870003,956.400024,168.729996,67.919998,964.809998,949.5,183.210007,129.470001,95.379997,104.580002,175.679993,196.100006,180.699997,90.889999,98.050003,162.360001,63.93,140.199997,25.450001,49.41,37.830002,146.830002,37.82,92.599998,39.040001,64.290001,186.449997,33.776093,78.949997,325.959991,147.830002,124.480003
9/29/2017,2519.360107,38.529999,74.489998,961.349976,170.869995,68.220001,973.719971,959.109985,183.320007,130.009995,95.510002,105.239998,178.770004,195.850006,181.350006,90.980003,98.57,163.559998,64.029999,141.199997,25.34,49.490002,38.080002,149.179993,38.48,93.419998,39.169998,64.029999,189.199997,33.870968,78.139999,326.329987,148.179993,124.760002
10/2/2017,2529.120117,38.452499,74.610001,959.190002,169.470001,68.306,967.469971,953.27002,185.410004,131.220001,96.839996,105.440002,179,197.440002,177.009995,91.769997,99.860001,164.020004,64.18,141.820007,25.620001,49.360001,39.040001,147.940002,37.970001,93.940002,39.110001,64.550003,191.539993,34.222012,78.449997,329.200012,150,124.279999
10/3/2017,2534.580078,38.619999,74.260002,957.099976,169.960007,69.627998,972.080017,957.789978,185.669998,132.100006,97.349998,105.589996,179.369995,198.630005,179.190002,92.120003,100.790001,165.169998,64.220001,143.020004,25.860001,49.849998,39.380001,148.600006,38.299999,95.360001,39.48,64.370003,190.330002,34.288425,79.220001,330.040009,150.330002,124.400002
10/4/2017,2537.73999,38.369999,74.690002,965.450012,168.419998,71.001999,966.780029,951.679993,185.830002,132.889999,96.360001,105.309998,180.869995,200.479996,184.449997,92.419998,100.550003,165.289993,64.010002,142.089996,25.709999,49.900002,39.34,147.949997,38.59,95.519997,39.5,64.599998,193.509995,34.117645,79.089996,329.839996,149.850006,124.410004
10/5/2017,2552.070068,38.8475,75.970001,980.849976,171.240005,71.066002,985.190002,969.960022,187.119995,133.190002,97.089996,106.239998,180.770004,197.899994,194.389999,92.029999,100.110001,166.119995,65.82,143.75,26.129999,49.77,39.529999,150.25,38.349998,95.730003,39.509998,64.599998,193.429993,34.155598,79.410004,330.910004,150.259995,123.940002
10/6/2017,2549.330078,38.825001,76,989.580017,172.229996,71.375999,993.640015,978.890015,187.429993,133.220001,96.919998,106.730003,181.300003,198.059998,198.020004,92.330002,100.07,165.850006,66.050003,143.520004,26.209999,48.810001,39.630001,151.119995,38.009998,96.32,38.59,64.550003,193.210007,34.203037,79,330.589996,150.050003,123.589996
10/9/2017,2544.72998,38.959999,76.290001,990.98999,172.5,68.587997,992.309998,977,187.5,133.449997,96.410004,107.010002,185.389999,196.300003,196.869995,92.120003,99.57,165.710007,66.230003,144.550003,25.85,49.049999,39.860001,151.5,37.799999,96.269997,38.299999,64.330002,193.259995,34.288425,80.529999,329.630005,149.429993,123.980003
10/10/2017,2550.639893,38.974998,76.290001,987.200012,171.589996,71.117996,987.799988,972.599976,188,133.899994,97.129997,107.309998,188.929993,194.679993,195.080002,91.620003,99.580002,165.160004,66.040001,145.649994,25.93,49.139999,39.650002,152.149994,37.689999,95.389999,38.5,64.459999,192.639999,34.535103,84.129997,330.630005,149.860001,124.18
10/11/2017,2555.23999,39.137501,76.419998,995,172.740005,70.919998,1005.650024,989.25,187.460007,136.649994,96.839996,108.440002,190.940002,195.259995,194.949997,91.459999,98.550003,165.25,67.779999,146.850006,25.83,48.860001,39.299999,153.649994,37.419998,96.010002,38.189999,63.779999,193.460007,34.582542,85.730003,330.859985,149.75,124.419998
